F 0.2553487673877509 0.25440678057893895 0.3345471151851457 1.9350859189410414 0.088833402188548 0.36840988760046567 0.5874234817252355 25.513466841352518
M 0.08294962240992376 0.6766225624587671 0.8458785668358203 0.6179894698292443 0.7181618162123776 0.49398868536795504 0.04296342834983794 33.27238427337863
F 0.6653225809844355 0.41895231700189517 0.3295504321493968 0.7185063307321394 0.9537956755086076 0.802127382697148 0.2998424398478424 7.645420368615438
F 0.1264297906720078 0.4679853739178382 0.17987345035304167 1.9204702233934416 0.34927260648648917 0.2453145408097045 0.7429733037490186 15.091466808931019
F 0.6012634401143705 0.18285193742684352 0.07721142254175878 1.641346693677155 1.400552677554079 0.7397081898445677 1.0642498361331725 11.66898974615797
F 0.7536905459147462 0.09759642074965424 0.05114413372287422 1.2098247548938015 1.0199434616154541 0.2960441255935272 0.46826178881875596 17.109798912745763
M 0.8763102944575496 0.1595991693273888 0.6874914717863306 1.2534573718885875 0.9601424054388821 0.007514595673415842 0.41697226333439585 8.914787810179357
M 0.7011377400060668 0.43490898936517025 0.20769055195888655 0.8513933142109728 1.1833780077075808 0.34676338791530625 0.8309435105138617 15.180701785190987
M 0.23666133597768554 0.5995930203464452 0.9956906281052762 0.7087612415305962 0.4523509474636502 0.0006381255805663703 1.1087701814235236 8.86152262043801
F 0.09424221874239155 0.7375979350561713 0.8444896428545533 0.8596576413130382 0.28889158349337235 0.3213390168280449 0.04003142282718419 26.09082518792434
M 0.7971096700592889 0.35591210518050703 0.8299343457319711 0.37487812562939765 1.153214491114832 0.853413086546064 0.1697595419936951 12.305462743447666
F 0.48710558854622477 0.2524805034146316 1.1476788616524232 0.8917948669953488 0.9808632465764978 0.2121478510250763 0.35551280792851314 2.512886128234764
M 0.5363810116873773 0.40576310607322824 0.6982106238912585 1.9025476214637278 0.8762977846508759 0.2672200372143991 1.109195023585952 25.079759768226168
F 0.19858330275386218 0.15186261906679593 0.07569871054870343 2.359491002211347 0.12417393163573794 0.8622615387744083 0.12220189417739083 5.6130104639932386
F 0.7199636997887732 0.06901812061170316 1.192320162582732 1.554059154388728 1.0123783082037208 0.22060043027860052 1.1578760527804781 13.05947706732231
M 0.775669542945947 0.07260889446243826 0.5110972747832038 1.612917745303425 1.3063327934619025 0.7779310952564309 0.8644316725936354 6.168872534759931
F 0.09148255021198379 0.3976789807126934 1.0091557182630426 1.1851209974986114 1.5769536261484896 0.3959748712006456 0.8157033738909648 12.95291818411702
M 0.7737053783159746 0.18394223989064895 0.3817087109157476 0.6914270888975538 1.2507913876750998 0.8827706805559028 0.16501187147142005 5.326990998698825
M 0.5927149556373511 0.36572455202214216 0.3912683889615859 0.6254741804598987 0.17176634988796255 0.5689255168083799 0.40393362659402765 5.9446641343971764
M 0.3878329853608958 0.4828915905870681 0.11372505980978609 3.0878190316207297 1.37892935192719 0.4642977422725048 1.0951525719832294 33.4073266467339
F 0.21077247825669937 0.7637935601685074 0.22530039479542388 0.49835482126604874 0.34615713242281543 0.6804217965665792 0.19003015169625237 15.794637846457231
M 0.5507385187258445 0.4776747616745032 0.07085304900471727 3.047863866663815 0.08817346181921347 0.6412456530525673 0.4625372587939057 1.9673057553384066
M 0.9600918607119497 0.7505593654430853 0.007927885886758782 0.5861365746476593 0.9453211499178065 0.3214217400385082 0.1873164023714723 0.6196430000658176
F 0.6459444229518682 0.3373572723774084 0.3836532945230809 1.526470644903606 0.6788826073169733 0.23772268720617643 0.25204010603508475 10.404112717543372
F 0.07032075119961058 0.13215630492220976 1.0307064051565034 0.609746081527245 1.2060910288182793 0.776191141662199 0.3788607020713529 25.366358079783925
F 0.7588955665609177 0.332129584450264 1.1910047704102098 2.7774566193753416 1.606077684109022 0.4942397101458413 0.6545913044129332 13.381379787859418
F 0.19271922804090966 0.14152385502368414 0.049953776257029694 2.2901313193998782 0.17954285651164142 0.007921864138639037 0.8970654428477239 25.291275070991702
M 0.4593595337380862 0.0601413436344492 0.6343977156227673 1.6133007010306568 0.8562694607821056 0.012570225641843649 0.375960413108815 23.326260083678847
M 0.9155584622999673 0.2515686981882132 0.8772959495742724 2.994052753613671 0.12091462943732226 0.473296174753229 0.3604243036252908 32.87547238887661
F 0.3324114026795652 0.34211980863054264 0.1526691793233111 0.8236974174559575 0.104222034559922 0.33025543936562407 1.0625955290472728 12.920919249110257
F 0.4768816946581705 0.5663769199507106 0.5706792023079126 0.11705190253627995 0.26953760270552535 0.09561031372642342 0.731400130054274 14.703341872370228
M 0.2605886244346445 0.7365540573950611 0.18632332739946975 0.34859954599870524 0.45029268964532504 0.6658996981523762 1.1224855151117936 12.533715030581885
M 0.1155098127788432 0.2903331344071868 0.6853569394969417 0.758482066278604 1.3270486625264237 0.7560246866414063 1.1440963282041896 10.928072833656213
M 0.8799302855721277 0.22642858845108713 0.05722825094215006 1.7386431408575622 1.557917583410065 0.8285988416931516 1.094344321961207 21.83334463698958
F 0.8293356969638263 0.724048190137938 0.816068588355254 2.9972810443996263 0.22234478774549632 0.7543642853540177 0.6461051519271042 19.287221886976326
F 0.36681651998850934 0.32652066228677595 0.712919729801663 0.14290426011230697 0.4739153110274988 0.5918513385571219 0.7568586490978233 0.6229912230492692
F 0.8777852332537096 0.05186797232970157 0.7476917248162294 0.005530567928935118 1.1299339897903113 0.7201741890949466 0.5027710870105425 14.065833195447672
M 0.5529426082698846 0.21776995009305458 0.4106653452014121 1.8627159676470055 0.5456955537683209 0.6985765828849679 0.6227475228595373 27.68483173345066
F 0.890333393883028 0.15413517690391848 0.733879204470651 2.743503054240777 1.1931516497777994 0.47364568250205 0.3325463208543801 23.33123574960621
M 0.4874738204704031 0.6872714541062467 1.0668521462715577 2.4567607403306906 0.8037636425266508 0.460962320276041 0.030951200580251227 4.076483938832645
M 0.15734432701727738 0.6260046932239131 0.5502701029145769 1.2037221076256346 0.12753009265280676 0.8302450542344887 0.1351704710481762 20.453549164310253
M 0.8555710291514615 0.48318892027339266 0.03213520092333771 1.6190805992269515 1.4356582124810526 0.27161843794463786 0.05123233499764451 1.7063127271707696
F 0.16352977137841804 0.03239337612520738 0.8972143809707493 2.9502508398702716 0.5016904667131741 0.0014313413211513744 0.4155734475989738 6.600245279316512
F 0.2811878578698064 0.5109174164192742 0.6040708373524145 1.4343755033802652 1.6062772754025856 0.7387359319663447 0.9137106324287321 15.340903451464879
M 0.6228093316200851 0.3866647981448365 0.22406612751435842 1.6649141206840121 0.2538525312187809 0.6361855267002547 0.6850288256136802 9.236638945291656
M 0.6130664750400681 0.5332019245086199 1.1913510213026577 3.067168647357454 0.023278547441751778 0.37016489671809333 0.6225895295292447 22.309495893173104
F 0.4117887678735255 0.6530235469886845 0.6441681848606483 2.7914782823391895 0.1356757507448561 0.784786516223844 0.9830153707260946 26.417027199991345
M 0.31809473840179864 0.17331741835578765 1.1527650480383083 3.1844349486582213 0.4398736437958319 0.8169776855273326 0.2517025713960195 31.43843655258053
F 0.8796295816911169 0.2779869808875929 0.7655856118788629 1.2223522862511482 1.5999903546563399 0.5475248187158779 0.01390328085565687 9.032986227704484
M 0.20873071912134136 0.5095740098315893 0.2321649885903892 2.3485025490627662 0.7358601424062071 0.3122463655989998 0.4597065670862863 23.122647953415335
F 0.4330000214582203 0.17285009009763722 0.4358946435602282 0.8548788593163053 0.8667072734240068 0.3373706952189912 0.45378023727063976 27.169777889774853
F 0.14636181606767704 0.4421667910875883 1.0440846326284123 1.7521008221338477 1.7039724661411455 0.10126915225974199 0.3584099689934246 24.16108956625341
M 0.2966503713820418 0.35697991312140953 0.8412269609984859 1.7670929087176837 0.156177139051955 0.7547400318028743 0.41660333673742345 10.792298556214902
M 0.6135838439681334 0.116845373878815 0.6438019604865243 3.0410914024925586 1.6686883379621082 0.20068562831945155 0.6813529330271284 24.490931125125243
M 0.9088065698033422 0.40120446731694326 0.17814859896149737 1.7519963653521222 1.1302698223673349 0.8930762493581207 0.8575914858387468 31.100537523763236
M 0.6611786738242384 0.19740591485721182 1.0710795570160154 3.103825438710136 1.6785918487750129 0.8312535228969348 0.2456385589955479 4.880166333452255
F 0.8618893951836987 0.168753918846739 0.9751329595365108 0.544556455019781 0.30937170503182815 0.2551349863168372 0.32606232167054433 13.970953981522525
F 0.17315455189671847 0.6977117346320945 0.867821139719516 3.073603090773375 0.45917604081256225 0.313417030045982 0.6664239951088188 21.07133458658348
M 0.04305346480222792 0.5968858121483974 1.1396724870333708 3.0232147102323075 0.5337467255963401 0.7368997264979281 0.614963757460006 9.784946949965589
M 0.8151272584479161 0.6117182047489035 0.09852495981279498 0.38230318450202855 1.5682836513971292 0.13153412033375828 0.024735771541500813 16.90701110465402
F 0.748789946119634 0.6800351573742875 0.21624589399264965 2.0758550523151813 0.7514929087067291 0.5810538151455852 0.2600958145713208 9.902714250362537
F 0.3391216628469209 0.6531037505615636 0.09526284939265377 2.0964295517003055 1.6604928083741877 0.5141425911328259 0.18437476419961202 20.11041599726686
M 0.6737265497841962 0.1290210349307444 0.5864681000190438 2.089031139382942 1.1594707153491837 0.24692424316957295 1.0766543896227898 13.222459567012772
M 0.2342304032675304 0.3470760812837364 0.42248890436162034 2.8522096966570856 1.666985722729288 0.4907042013467882 0.6605342435281489 18.77775648775961
M 0.343894903335786 0.5681687296942983 0.8355795746922531 1.5829943488680092 0.6438557269411086 0.31310964449159573 0.2956687562882852 12.137828407866529
M 0.39782437276757454 0.4268413858049075 0.0740564363170384 1.4913939098519793 1.4767011161104564 0.5681332586185488 0.7767428748116559 10.704514004201913
F 0.17210927079778318 0.37273014302612745 0.5686176247136736 2.4592068795063824 0.36896124333355274 0.13617423901845696 1.0480729353178393 26.10390341379702
F 0.06991187494603618 0.4406140897973127 1.0256486766879884 0.8764350296881993 1.6492293901163713 0.22825960492500696 0.724485116345273 31.939637954464875
M 0.9142693657598188 0.41348927692086984 0.1192030973610587 1.7086737989967489 1.0252320514164939 0.5115091227253582 0.31926242194925225 25.668549802129434
F 0.14601586693563978 0.06582751091189859 0.0825792696492795 1.8910194662318949 0.7921348404403489 0.7598039319251226 1.0521548233228226 5.9851053086086115
M 0.5384474020712994 0.12826480744525443 0.5879177380800188 3.1747208939988463 0.5674736967697384 0.678191333390801 0.37756156544000913 1.0646288394442154
M 0.45760410126255613 0.21777081713441468 0.6026639911835455 1.578588016367273 1.451093380193771 0.1272697883174115 0.6759483533194657 32.32475051073969
M 0.06307209490633595 0.6539464702164455 1.2834411447055047 2.6431070992025005 1.3988247293908083 0.26716549846349336 0.24819595732893243 31.917684975367116
F 0.09490362768516519 0.2334029533528921 0.03178788496206236 3.2256771699979434 1.330618521387333 0.02446750268127042 0.697231108831777 28.820778022951696
F 0.1691912135177312 0.07886699856190736 0.9291694778333822 2.105648680755592 1.5828814944890512 0.0007301940128549288 1.1345189786000496 19.990052275297028
F 0.5954345379178666 0.10003051946259323 0.5153571271261845 0.46933630322963293 0.796395240807953 0.521652223819548 0.7228870069496258 12.330580025784531
F 0.8085449168938944 0.6534656410913384 0.3972688024142448 2.892206604938187 0.3924369827316185 0.1893162191916942 0.667197088338667 13.62874128045018
M 0.8426850085694203 0.4230241561793262 0.7344934219342066 3.2046218941912916 1.4062499628867429 0.01599260935015791 0.16950937939360788 6.188881666795105
M 0.7065537392788974 0.7599752735747601 0.14931118088969098 0.8598314125188796 1.053044781676217 0.794505179621752 1.0590298069650579 21.662598819352272
M 0.323277043382164 0.22178184528756206 0.18650909605286184 0.498483137132814 0.3371609954906078 0.46286913216070386 0.4842263205159432 17.88211165106199
M 0.826090917806324 0.20578010248980125 1.2161919933182788 1.6922233391111945 0.3352583287355275 0.711504721455382 0.5440902346573793 22.388886961211163
M 0.23606326556676646 0.07631439521137531 0.7811715164634642 1.6299462424220692 1.0206157894259413 0.003962375712807873 1.0224846519773956 14.07260744187364
F 0.7852247075530161 0.08779728393249102 0.5324780135137394 1.8441302417166405 1.2388939227079558 0.7551909789989119 1.036589484145863 28.53304478993788
M 0.5502647167759588 0.17314919898059775 0.22559091654582752 0.7640799548923674 0.8623513354119544 0.20128893098711892 1.0630744642060177 26.825870932508522
M 0.9523958544726089 0.44143742862584934 1.1073395112253193 2.355914013164692 1.0790069392453798 0.7754667879802026 0.39474862318567927 1.1569829007197678
M 0.11171015228523198 0.15666042231611987 0.17721661459381047 2.7946596272147866 0.08554883668068197 0.4820508201330114 1.0488471053348105 27.961378057717805
M 0.6710490245780094 0.22216259250124862 1.3135208384339936 0.24197080348767 0.10238181589205947 0.18766285823206155 0.014262891414590778 32.98807662870992
F 0.18817326552867944 0.6671745264735937 0.14853609449623992 1.500474907284585 0.41133770628774224 0.5463865805028174 0.4080232911666048 11.94053965524868
M 0.09059592997103127 0.05452585016792391 1.1176698796426014 1.5430650525694296 0.8638019333709712 0.6706778476737021 1.0547949182296992 30.54875847480365
F 0.4509877630275422 0.2290531362724052 0.05036062843804188 0.4425113946714477 0.8908374355654954 0.208918096209299 0.37376571076682696 9.351858187621245
F 0.6747778885483066 0.032237914445792624 1.2972925826019142 1.4944494831454789 0.4376142120472734 0.5080848580088786 0.8903066077412792 18.838336160119425
M 0.06881437519034347 0.6417458096051079 0.8134488755997219 1.12871764387805 1.1051802051079362 0.40479807128539486 0.9452435292593173 0.8161874453323694
M 0.04538873958947139 0.22813930403434837 0.18492314768269702 2.3866224845828263 0.46353362031248685 0.7759142553344859 0.22654613652259872 31.759385596583325
M 0.2878097836066656 0.6467358119613356 0.9894955036297451 2.2339450246983206 0.2726095477840473 0.39462715192209746 0.10813172475726472 1.639183396351938
F 0.2420879769024595 0.05235844910872783 0.621619759096837 2.0081920317228215 0.2582590051059981 0.5225750146057949 1.1426633853817412 19.392476782453443
F 0.7766743054664657 0.6873003495958083 0.12739108677010208 0.05926391022433302 1.1929561138722107 0.8829518682120967 0.16822609093085317 20.692359485413057
F 0.05231895336159299 0.4813672427199156 0.31735769954944565 2.4058046777922995 0.15939576886932855 0.3805260648550307 1.0718133596124353 1.664823135113053
F 0.8148300717476673 0.4418010509621166 0.5454340765418071 0.34045961811971753 0.26947978911573495 0.7345795239799765 0.8018313423872583 12.857983943869458
